index,x,y
113,-95.37074099598125,29.821755610817117
114,-95.36128376418704,29.824529814471877
115,-95.37192449609141,29.835349029821753
116,-95.36198858452211,29.833155587010427
117,-95.37197681991472,29.830829075218592
118,-95.37891012121078,29.828513504465814
119,-95.38007903261673,29.841480806890313
120,-95.38501374626416,29.83965012845761
121,-95.36302776692526,29.841777767053166
122,-95.3722287896026,29.84185540634663
123,-95.34567230942038,29.842800061108825
124,-95.34586573766784,29.833224013939795
125,-95.34635410613267,29.82552765618308
126,-95.35098231036038,29.82518547563092
127,-95.3529434437085,29.84021324598115
128,-95.33821038212469,29.836536131162823
129,-95.33885212711102,29.826250324635755
130,-95.33708291195929,29.852253169790902
131,-95.3380049846219,29.843578456219998
132,-95.345679493482,29.86537782265253
133,-95.34390282253872,29.85527726309187
134,-95.35697241502335,29.865227892889102
135,-95.3557693974937,29.8564422755694
136,-95.35494674896013,29.85043462624179
137,-95.36781978342505,29.866037398475495
138,-95.36760706652211,29.860700190563474
139,-95.37839275758758,29.864755146280668
140,-95.36586123355666,29.848957362497632
141,-95.36660815518538,29.857311615562864
142,-95.3665790389148,29.85402459348106
143,-95.37834795959682,29.849592285437115
144,-95.37814556709004,29.85643345505852
145,-95.39353582186311,29.850138633054748
146,-95.38778347697587,29.852593074968976
147,-95.39594998082828,29.856699567692758
148,-95.39000733690905,29.86489853869511
149,-95.40218002083338,29.867223471747867
150,-95.39875305234841,29.863216692952104
151,-95.41057731549036,29.893743951908498
152,-95.3978068191166,29.872865380418634
153,-95.4102229604978,29.882695609019343
154,-95.37188528761371,29.880824346613117
155,-95.37608931540117,29.874242125590637
156,-95.37092859739944,29.885230055416415
157,-95.36816647703053,29.884204849173877
158,-95.36057334126578,29.87338429632395
159,-95.35068225835164,29.890712157593327
160,-95.35509376547938,29.880691030947688
161,-95.35377861189258,29.87485149476925
162,-95.33703964168578,29.86808793029672
163,-95.33096366413668,29.870869201384654
164,-95.34332038608112,29.89354685223382
165,-95.35508302586011,29.898355963841244
166,-95.33896245026715,29.888159465895754
167,-95.41050481177328,29.906696267291768
168,-95.39383813520352,29.915488723171162
169,-95.40613614056795,29.926546742941106
170,-95.40577234343873,29.928775163373622
171,-95.38807957774172,29.930615405340436
172,-95.39607177342923,29.924482788315107
173,-95.40433327853609,29.919099621942735
174,-95.40833244455693,29.92301625462472
175,-95.40077124625495,29.923535135656813
176,-95.40600606620467,29.93648500010933
177,-95.390246381889,29.935087714539677
178,-95.33663120692796,29.935877001826416
179,-95.3004865209298,29.936037859694803
180,-95.35567197044921,29.921917184851264
181,-95.35520418797955,29.909446316065917
182,-95.35503901589038,29.904362999125564
183,-95.32298022590516,29.926953708590705
184,-95.329988056705,29.814026569442092
185,-95.31537715981443,29.812510356562047
186,-95.31616366761551,29.822395387065317
187,-95.30764059674647,29.819882283002535
188,-95.30013079220923,29.82933966231578
189,-95.29659219123522,29.81411626171094
190,-95.31122975910137,29.837575222037742
191,-95.31500083272728,29.830428448689705
192,-95.3212920801323,29.83331579062287
193,-95.3254383787838,29.833484751875254
194,-95.3291000896001,29.82390161183408
195,-95.32510440443258,29.859244209516596
196,-95.32880388170851,29.852531905840813
197,-95.33083583999571,29.838804597103923
198,-95.30284556404081,29.84493166874296
199,-95.31646961144003,29.844816844567045
200,-95.31587447512628,29.855122886696407
201,-95.30908448238925,29.851360842926184
202,-95.29620863549863,29.85076811115932
203,-95.29318557008945,29.84311898104971
204,-95.29443306573589,29.83559642928382
205,-95.27721242290004,29.826698919664572
206,-95.280899946073,29.816451509473335
207,-95.2758182267597,29.81179920326642
208,-95.28811874583889,29.818015108394658
209,-95.27214920858225,29.840754046020173
210,-95.28388737758505,29.839487373964666
211,-95.25199097725465,29.82728250503951
212,-95.25562699748122,29.84162475782784
213,-95.2578614750393,29.842438359326493
214,-95.2493743325472,29.86111358822029
215,-95.24147062930531,29.846620715445116
216,-95.25807004510672,29.854067789400684
217,-95.27268573208679,29.86061759393037
218,-95.2697287996459,29.85118001670278
219,-95.28579643755329,29.86484003913905
220,-95.29697333675,29.862770884470223
221,-95.29596649004645,29.8557507897929
222,-95.31050028979216,29.863759471787787
223,-95.30561174608668,29.860493816963274
224,-95.32601356719732,29.864590328610337
225,-95.3078553242035,29.869880205872597
226,-95.30573972639208,29.880833760905272
227,-95.29179593702592,29.885636582015135
228,-95.28256837499633,29.876355037813816
229,-95.2931819123959,29.875552352147217
230,-95.29815635274312,29.88165160948436
231,-95.29227895462229,29.905111362270144
232,-95.29692019346385,29.896089923522858
233,-95.279427499994,29.937471324472092
234,-95.28651570307622,29.935908227445104
235,-95.29317590758451,29.935803291479246
236,-95.22790695233806,29.84456243078233
237,-95.20531310766944,29.820572110231165
238,-95.21753861159551,29.817740528903403
239,-95.18364045255053,29.80707606905495
240,-95.20571398555023,29.81472796794498
241,-95.24581961867382,29.80558392437503
242,-95.25482155697594,29.78366087775371
243,-95.2407550227548,29.782418135861832
244,-95.22854211833184,29.791057853517
245,-95.22507638649945,29.780383955448908
246,-95.22502710416678,29.777254802816348
247,-95.22003555958094,29.77277420459106
248,-95.22593752415439,29.77446283480203
249,-95.21149895602915,29.7871301277285
250,-95.20429226152943,29.78549355901584
251,-95.20236566068951,29.786786593152538
252,-95.1880902947041,29.795295893556922
253,-95.20236054556852,29.791970817449627
254,-95.18260171666184,29.804532177705706
255,-95.18348022846757,29.793676737788083
256,-95.18553543000324,29.79542984884055
257,-95.1740379327182,29.791274340774255
258,-95.16362918404752,29.791617771194442
259,-95.18511180241853,29.786688419580607
260,-95.17414833485432,29.791136281268145
261,-95.16193339416938,29.7898296848488
262,-95.16619614770318,29.790417910796293
263,-95.16664576006538,29.771302326451256
264,-95.17332900719134,29.77110179078267
265,-95.1815640598613,29.774900288984036
266,-95.19769217744664,29.783112437233537
267,-95.19602002555371,29.777809769066312
268,-95.18755206941401,29.77583388644065
269,-95.18721573200229,29.784855979848032
270,-95.19950195577515,29.76244479222782
271,-95.2189006743597,29.765720370628177
272,-95.20888473450326,29.765797130746574
273,-95.23245991475999,29.772728275223802
274,-95.25960862369264,29.77212653806561
275,-95.2211408506676,29.760333892009154
276,-95.25938643669416,29.753094659605413
277,-95.26082646561409,29.73928550511566
278,-95.25564913165343,29.72857887277687
279,-95.22105477838069,29.72758288985592
280,-95.39155957779195,29.942820094296966
281,-95.40934980702372,29.94614342518955
282,-95.39013816486302,30.021575488708624
283,-95.37434605253216,29.95731831805227
284,-95.38672571644904,29.954467685857896
285,-95.39442761471001,29.952057450606613
286,-95.39210803762231,29.946998232643196
287,-95.39605600773939,29.949346560399057
288,-95.38868163269719,29.949797754577723
289,-95.40110423145339,29.949881005645395
290,-95.42204175832042,30.001079604888385
291,-95.42463296029189,30.01930369936918
292,-95.41608477626339,29.98978082494546
293,-95.42019031523142,29.972018114984408
294,-95.41977022789702,30.0245306986863
295,-95.42575033535793,30.024561185181735
296,-95.42815013530803,30.03022910639736
297,-95.37821132392702,30.020914454389224
298,-95.38915602960859,30.02393252865922
299,-95.2617428593514,30.02881417304431
300,-95.28894222690391,30.024047087190777
301,-95.42923568823092,30.047920741335993
302,-95.4313770065542,30.063157596619067
303,-95.42649067822083,30.07376967757063
304,-95.2922482662371,29.993209644600697
305,-95.2938102234578,29.967695696573365
306,-95.32723854169772,29.95425726724568
307,-95.36573198931755,29.941299385010428
308,-95.28396919577771,29.948789393133104
309,-95.2411843829037,29.96927255701194
310,-95.24113075973898,29.9646778927261
311,-95.17245772836294,29.995035078752675
312,-95.16438967350145,29.997659775989195
313,-95.13752298998605,29.98914196128162
314,-95.1563969604073,29.997993662829913
315,-95.13672964531754,30.000597832856876
316,-95.20246024680533,29.99884172696826
317,-95.17287041354322,29.996820727608824
318,-95.2339830429931,29.98908611937932
319,-95.18308348539516,30.021102351159684
320,-95.2211474793561,30.014439669749766
321,-95.19516627042033,30.0028529031105
322,-95.18876677698489,30.00093346760467
323,-95.16836094810769,29.999918055179645
324,-95.16050617811186,30.000474559687408
325,-95.13820946688897,30.015686669694947
326,-95.159934048926,30.025743409142116
327,-95.15505114752638,30.053642557786425
328,-95.16835920032922,30.042426466865912
329,-95.15023625961813,30.064031432571028
330,-95.14092924743822,30.040459467844318
331,-95.18675597572926,30.034418600884752
332,-95.2080357043682,30.03614432591643
333,-95.2228756654777,30.04603560839668
334,-95.22135076449177,30.036389098163507
335,-95.233286043064,30.039782477122024
336,-95.23205878449279,30.02619603283224
337,-95.24839399735816,30.036578556584324
338,-95.21605470847997,30.063660354164714
339,-95.21993091408272,30.056110565727245
340,-95.22969784625656,30.053958567722056
341,-95.19255408267153,30.062402910351086
342,-95.20256582323435,30.064537192864705
343,-95.20723117372893,30.059754785133812
344,-95.20274074754008,30.049501074496742
345,-95.19178401502009,30.053823129004087
346,-95.19125739190369,30.080891915648134
347,-95.2068135705732,30.073999530820398
348,-95.19314624550148,30.072435201702017
349,-95.20002851148558,30.072490623062514
350,-95.16994072840585,30.08733779901068
351,-95.1632707838904,30.05839612776954
352,-95.17733504330694,30.062134837609452
353,-95.16679729524301,30.06528336293956
354,-95.17820953293491,30.06838683658166
355,-95.17921167400665,30.058079839967192
356,-95.17643376820669,30.054288523436878
357,-95.18507260064183,30.07361657459543
358,-95.1045863592006,30.061949614542538
359,-95.12863884523291,30.06128621055236
360,-95.09910439982418,30.058827432304092
361,-95.11699665456344,30.02437675224331
362,-95.10928149997845,30.040963507638264
363,-95.11764780788285,30.0042417604388
364,-95.12254998267895,29.98628770629617
365,-95.12806018820801,29.9316529849955
366,-95.1333210953453,29.959819568354174
367,-95.12155864990316,29.902792663213933
368,-95.12677841771323,29.91985522434745
369,-95.1618210835234,29.942274209174556
370,-95.13651230986393,29.907995253485275
371,-95.16790641943702,29.839499035566273
372,-95.15970146888121,29.789823978011373
373,-95.13361298469967,29.776051421257893
374,-95.12304408291807,29.745660483172294
375,-95.08566574712944,29.767049666523587
376,-95.09360911906367,29.788507171628705
377,-95.06214247045635,29.74945461086871
378,-95.02422211815787,29.730437736197477
379,-95.01924982562157,29.714550073034076
380,-95.34289807762812,29.758957089751142
381,-95.34360265226965,29.75200045205508
382,-95.35112432114023,29.743481009083045
383,-95.33051158136023,29.740644475376758
384,-95.33116659341813,29.73720043517337
385,-95.33775823089194,29.733528771557737
386,-95.33600488665444,29.735988686529957
387,-95.3360534810852,29.741473946604845
388,-95.33946902079938,29.742561035640083
389,-95.32671263951555,29.75403204275053
390,-95.33409813404616,29.749651250265817
391,-95.33093582402952,29.7459339183275
392,-95.31359915466095,29.749865266820457
393,-95.31793921289221,29.741320244616666
394,-95.32467443491349,29.745799705553853
395,-95.32151953349016,29.737128139812246
396,-95.32268323445354,29.731937582982038
397,-95.32719653268288,29.733691569231443
398,-95.3271996778865,29.726550015793894
399,-95.33022830415125,29.728725215598793
400,-95.32134299595751,29.723298802451826
401,-95.31224733615998,29.7195055000154
402,-95.30916219661412,29.730993660224147
403,-95.31485400254094,29.728320483016542
404,-95.29426381006732,29.735471533387056
405,-95.29658676218233,29.730829792222853
406,-95.2999821195696,29.736010517837908
407,-95.3080747180603,29.737258282671828
408,-95.3061280871092,29.739963422738317
409,-95.2912248610133,29.74302199809452
410,-95.29874300735916,29.748441681379344
411,-95.29642656868846,29.742559873227506
412,-95.30344199138905,29.749115954709165
413,-95.30423756268432,29.742770686770033
414,-95.28351036130184,29.737925535191252
415,-95.29050369917556,29.727644562979698
416,-95.28484575465339,29.72725012259883
417,-95.28563570387671,29.732766698740072
418,-95.29164449754752,29.720944633842795
419,-95.29707442283382,29.719830176613414
420,-95.30330164081043,29.71828516917071
421,-95.29120431998338,29.713795804723254
422,-95.29292034244138,29.707235313968827
423,-95.29873999034596,29.707524202710033
424,-95.27503231597107,29.719240682237526
425,-95.27646152564192,29.708899290946132
426,-95.2896783155012,29.704078160730877
427,-95.28425130797787,29.711449430507372
428,-95.28366701172214,29.706542554411357
429,-95.28703508205795,29.703427743317516
430,-95.2872326880302,29.70142860892462
431,-95.28617877352369,29.70111386690254
432,-95.30024789555053,29.700578232336344
433,-95.31500416948461,29.69927152700391
434,-95.31609487677544,29.70455211695072
435,-95.32478260394736,29.705845731923464
436,-95.31014999781763,29.70899718033369
437,-95.3171865890724,29.713102364599212
438,-95.32913040451122,29.7186267930174
439,-95.33956490524135,29.7194119427945
440,-95.35070210341945,29.714047298154288
441,-95.34461201657672,29.72227896298049
442,-95.34787702682587,29.73279650982539
443,-95.34784126131534,29.729316757762003
444,-95.3537522490472,29.73314871421544
445,-95.36281878275854,29.73927685668199
446,-95.35752632084079,29.7359366456101
447,-95.36703472664642,29.732953022697792
448,-95.36099433802394,29.72923719320313
449,-95.35400967798662,29.72689807413368
450,-95.36996802327445,29.74310888949591
451,-95.37644091503456,29.736168421186825
452,-95.38460583030383,29.721795694747726
453,-95.37949575447783,29.722842371317295
454,-95.37635867069862,29.73054941588812
455,-95.38305495146558,29.72580621217128
456,-95.3651190453019,29.72480014309968
457,-95.36858147601355,29.726672941293515
458,-95.37089102013475,29.72887216719444
459,-95.3604928984941,29.722722657231888
460,-95.35489648739792,29.721053391527235
461,-95.360633755611,29.713635634821838
462,-95.36617115378748,29.715746699681453
463,-95.37441749139737,29.721837679513076
464,-95.37427777687274,29.71599633776852
465,-95.36961199846095,29.720632263931982
466,-95.38624415767688,29.712351309736157
467,-95.39755216917435,29.707599884368822
468,-95.34920042791278,29.708080726437654
469,-95.35269512085503,29.70384994830638
470,-95.37023342600543,29.705923590796722
471,-95.36614402232239,29.708502893861944
472,-95.3319186408048,29.701912490359675
473,-95.3386385228056,29.70619388762729
474,-95.34495831325633,29.697502206062158
475,-95.33466522510123,29.692423512394843
476,-95.34456406813202,29.692559839124304
477,-95.34838848829375,29.690623351700964
478,-95.34932107839522,29.68570792379306
479,-95.35571246282848,29.698360067415923
480,-95.36137669326428,29.684796618911726
481,-95.35611593128323,29.69074768389039
482,-95.36546402545167,29.693805129312942
483,-95.36693698927986,29.69923412205608
484,-95.36947031921699,29.690329717855192
485,-95.36965955617558,29.68610415791165
486,-95.37378510786951,29.68293841705235
487,-95.37540924772516,29.69060139220386
488,-95.38317881638699,29.69450251830451
489,-95.3838357164065,29.683137188975163
490,-95.38948380584819,29.683141474095667
491,-95.39310671002734,29.70085740676992
492,-95.39172104450691,29.690502087956553
493,-95.39019965714874,29.695598391285092
494,-95.397731290282,29.68671296159385
495,-95.40158682508795,29.688749508444904
496,-95.39690608242674,29.683534038338067
497,-95.3977662420442,29.68381374941666
498,-95.39648470434642,29.692756259018946
499,-95.42267125429453,29.679705704697817
500,-95.41650246166745,29.686629558488203
501,-95.41580840149565,29.679976633252856
502,-95.40908774369747,29.696054273953205
503,-95.40687074605718,29.688611557097918
504,-95.28193917170957,29.69730779570227
505,-95.2804533837619,29.691415349292537
506,-95.26891508069862,29.702242288268618
507,-95.26202723754547,29.692972924561836
508,-95.27037650455871,29.686666108315855
509,-95.27294644894339,29.69324702185591
510,-95.245534306156,29.69905013635136
511,-95.24331907730301,29.6961518837724
512,-95.2622238903882,29.684062345941282
513,-95.26221018274293,29.672504964945116
514,-95.25463930856709,29.680745049991014
515,-95.26040360223078,29.679334078055334
516,-95.2451638388262,29.67748157998928
517,-95.2527456030661,29.66783613588003
518,-95.24257252865888,29.64432866705525
519,-95.24439543990057,29.649591681324758
520,-95.23488765245371,29.648706862804826
521,-95.22687069398901,29.64884323443543
522,-95.22443539548202,29.644323772141977
523,-95.21949988646037,29.63789938501582
524,-95.23442656192901,29.636286687156066
525,-95.22748391221918,29.63276836367865
526,-95.23455826859725,29.640657991642907
527,-95.20586700020213,29.616556202608194
528,-95.21435859579812,29.628267760388333
529,-95.20750568036118,29.623771161490513
530,-95.20286392268166,29.641061748503542
531,-95.19997019309837,29.6324065997407
532,-95.22001648400321,29.650794240414776
533,-95.2175837688049,29.647233215100744
534,-95.21172213480777,29.644719859053147
535,-95.22981746723937,29.672816151494466
536,-95.24018678109813,29.678933384577398
537,-95.23190316083529,29.677224888769505
538,-95.23814096119843,29.690694615549535
539,-95.23916964968642,29.685822110618407
540,-95.18595707605185,29.6252344814668
541,-95.22005092898092,29.724485480808898
542,-95.16352519418099,29.7434563108743
543,-95.24986779345748,29.71484832501782
544,-95.42623780889238,29.639566141108133
545,-95.4256521528956,29.63597902137628
546,-95.42583324682548,29.630835441157096
547,-95.41652069292304,29.634773057298197
548,-95.45310879560257,29.64082329953591
549,-95.4605455292222,29.63346618739667
550,-95.47020956031734,29.63710492713084
551,-95.47840437704247,29.63334604703096
552,-95.47305936556671,29.609712202207366
553,-95.47001463453,29.619768099984665
554,-95.48169475506468,29.620332000020866
555,-95.49950571115566,29.62983888579982
556,-95.50276753446136,29.622543392718175
557,-95.48745800563607,29.632295391021316
558,-95.45294344250276,29.624064698604688
559,-95.45685778404096,29.618444496831664
560,-95.45582736057298,29.609941479159563
561,-95.42319504963235,29.623856634585977
562,-95.43329873690236,29.623176738438637
563,-95.44069975211592,29.62375407213627
564,-95.42452812122076,29.616637246749587
565,-95.4314262107701,29.609976727412953
566,-95.44393721423597,29.609720801249647
567,-95.43859320432651,29.616481705361505
568,-95.45025604930709,29.598067080799765
569,-95.45554264537435,29.60104003875037
570,-95.46006865587412,29.602758570782054
571,-95.32884494575657,29.607133891778787
572,-95.3836245641431,29.606835725242483
573,-95.39987746343141,29.621427092113926
574,-95.40168280004917,29.60733451834775
575,-95.41652037734002,29.60268171586848
576,-95.35803205820054,29.67262126995193
577,-95.36095164618936,29.676809729442308
578,-95.3773787304634,29.672378489904396
579,-95.37077040500972,29.675952309947693
580,-95.35959459552015,29.663464330671058
581,-95.37436587426231,29.66354294598783
582,-95.38102644532006,29.65216731508278
583,-95.37152969368519,29.64851702625449
584,-95.38223945702792,29.637312772184025
585,-95.37674838868405,29.646921440285567
586,-95.36242195192229,29.652644639666715
587,-95.36095569107694,29.64419004546137
588,-95.35962229855964,29.639192061337177
589,-95.35921377020851,29.63500071619795
590,-95.36106146456149,29.631060391064594
591,-95.36049336653363,29.6247434005274
592,-95.37241846683665,29.624548987343402
593,-95.34806670283899,29.62324160006917
594,-95.34789472900587,29.62988894934465
595,-95.35239599222557,29.634701661066263
596,-95.34426281198068,29.6349959573298
597,-95.31913140472103,29.62935180918176
598,-95.335510261563,29.62901685572031
599,-95.32376950031187,29.64396326626214
600,-95.34316786027853,29.639232563698748
601,-95.34907083080638,29.64347084873586
602,-95.3462654495815,29.65475193111526
603,-95.34396360802062,29.648824059828957
604,-95.35240087834889,29.66312159346058
605,-95.34160982716809,29.66401475682505
606,-95.34414087169743,29.660925146740663
607,-95.34145173442366,29.67236626237928
608,-95.3434057912333,29.66765206977315
609,-95.35019860942376,29.673911456297375
610,-95.3529547140331,29.673186924873594
611,-95.34755795574507,29.681021068879403
612,-95.34045794504493,29.67959904607537
613,-95.33113105986087,29.686631000236627
614,-95.32857085390195,29.677897844015632
615,-95.33766883107177,29.682560071593564
616,-95.32380923031137,29.669210788666007
617,-95.32319694071273,29.663913732109187
618,-95.33294596719257,29.66836087747117
619,-95.3326593175819,29.66171730813257
620,-95.32687107893263,29.654575628649585
621,-95.31289078480852,29.66105853135562
622,-95.30340237885741,29.66762768523226
623,-95.30125719239777,29.679991682475798
624,-95.29720304496452,29.67627133599925
625,-95.31361484463942,29.67390003925535
626,-95.30544994683314,29.671819932106608
627,-95.30034559281364,29.683241067830917
628,-95.31665651476843,29.685436584487125
629,-95.3149949566713,29.693909871061248
630,-95.30454600429255,29.69482142679321
631,-95.30490069169363,29.689466988542506
632,-95.29404656687099,29.69309918942702
633,-95.28823472667825,29.688740621664184
634,-95.28911358855738,29.681951982269304
635,-95.28050175713065,29.681076716227178
636,-95.28442073817956,29.674868393370566
637,-95.27537544676305,29.67600765671421
638,-95.27453278042249,29.669116723429184
639,-95.26849172628462,29.67106575015771
640,-95.26699513726187,29.66772894174448
641,-95.26068014415519,29.65902243316804
642,-95.2703466990984,29.66217295734302
643,-95.27500590887273,29.663043322073744
644,-95.27455837219634,29.659687194277193
645,-95.25538804084894,29.645417036750114
646,-95.24299985283318,29.63153585207275
647,-95.25934704337348,29.63480582327426
648,-95.27927245892171,29.668775033413432
649,-95.28479690597678,29.66701712023968
650,-95.28234859715954,29.660358777404284
651,-95.29352420372737,29.66456643558266
652,-95.29996870379952,29.657160693570706
653,-95.30859351256278,29.653732355865746
654,-95.2764488057409,29.630193886788085
655,-95.29745009275754,29.6368919611373
656,-95.29192768879138,29.611742160023038
657,-95.28046597320052,29.615694557422493
658,-95.2775465343129,29.60602258852553
659,-95.27135210140702,29.621084514423956
660,-95.27112936807158,29.611076939146766
661,-95.25805659747199,29.60560021997501
662,-95.2580433403264,29.619189225634607
663,-95.23454756418361,29.620364956898975
664,-95.24624868037766,29.611941310539173
665,-95.24320797946928,29.62347793218344
666,-95.22259828349094,29.617079415480415
667,-95.22928640914668,29.61427609496171
668,-95.21715072000556,29.611438483757816
669,-95.21218357492572,29.606119093232746
670,-95.22199740867117,29.60437012880986
671,-95.22572582813493,29.608482316024023
672,-95.23552699203654,29.605739298978314
673,-95.43916180575529,29.631184943194416
674,-95.41187053391958,29.65514760632754
675,-95.44400045537898,29.63262720708715
676,-95.4401932254,29.638261144243504
677,-95.18997170204302,29.601925001876133
678,-95.17155540440754,29.58441953448436
679,-95.16091038032354,29.610245216709032
680,-95.14822361318015,29.587423131131445
681,-95.127945737774,29.618631746039537
682,-95.139397650818,29.599884292386353
683,-95.11197093229158,29.608683673886667
684,-95.13020888467972,29.5953933327376
685,-95.12362345729336,29.588513418818266
686,-95.11066074145509,29.589912930362583
687,-95.11425171951365,29.60378047749711
688,-95.11560348905962,29.599046664556813
689,-95.1125466835888,29.579761921189508
690,-95.11828985017935,29.559724984169833
691,-95.12184128422696,29.561748427657683
692,-95.11571245303766,29.569869012833625
693,-95.12231997085439,29.571073609889943
694,-95.1272529701719,29.566500856731547
695,-95.12888288946165,29.576428034876926
696,-95.13508554116852,29.57496716644083
697,-95.14126484967215,29.567680415597444
698,-95.13336573832021,29.55803435543885
699,-95.12780031673195,29.55895374443823
700,-95.13951805210152,29.57179748511337
701,-95.14901994113944,29.577896692759136
702,-95.13721359355254,29.582390530330784
703,-95.1413727069304,29.58625124445235
704,-95.14645113081998,29.56282896372846
705,-95.15673035562402,29.566876214067683
706,-95.14409860485753,29.555528741026148
707,-95.14486566095057,29.549453899443023
708,-95.13916209418261,29.557074575429432
709,-95.13760763893399,29.551456886666973
710,-95.12153188519687,29.552255483961925
711,-95.09127852243627,29.566871686622893
712,-95.1009429916819,29.561992171567354
713,-95.11193241139524,29.56574000406597
714,-95.09890819989475,29.550549295409297
715,-95.1099600046757,29.554689387103835
716,-95.07695316486597,29.744651122287838
717,-95.21318888888977,29.582714099217693
718,-95.26385249505361,29.596195444416672
719,-95.22225240281115,29.59771962393358
720,-95.2285337269116,29.591266597772577
721,-95.24091004042741,29.600422371931632
722,-95.22436475410092,29.58778575341798
723,-95.22468775745041,29.584263737546287
724,-95.22831121052678,29.58475901748027
725,-95.20642816079713,29.600298165609722
726,-95.21538839387223,29.596258233495227
727,-95.21894434288008,29.59258992608953
728,-95.2063153610111,29.58705234736879
729,-95.1969259224021,29.595213298660713
730,-95.19369495063849,29.57907222642494
731,-95.19826988785844,29.591036288712253
732,-95.16811615174076,29.557776409074553
733,-95.14900409219024,29.53140634698577
734,-95.37985990635946,29.758186239586454
735,-95.38135107442498,29.75465479592144
736,-95.38923024878476,29.759794712013747
